date,CPI,CPI_MoM,CPI_YoY,rent_trend,gas_prices_trend,grocery_prices_trend,grocery_bill_trend,grocery_inflation_trend,egg_prices_trend,milk_price_trend,beef_prices_trend,bread_price_trend,restaurant_prices_trend,menu_prices_trend,fast_food_prices_trend,takeout_prices_trend,food_index_trend,CPI_MoM_future_3m,CPI_YoY_future_3m,CPI_MoM_lag1,CPI_YoY_lag1,CPI_MoM_lag2,CPI_YoY_lag2,CPI_MoM_lag3,CPI_YoY_lag3,CPI_MoM_lag6,CPI_YoY_lag6,CPI_MoM_lag12,CPI_YoY_lag12,rent_trend_lead0,rent_trend_lead1,rent_trend_lead2,rent_trend_lead3,gas_prices_trend_lead0,gas_prices_trend_lead1,gas_prices_trend_lead2,gas_prices_trend_lead3,grocery_prices_trend_lead0,grocery_prices_trend_lead1,grocery_prices_trend_lead2,grocery_prices_trend_lead3,grocery_bill_trend_lead0,grocery_bill_trend_lead1,grocery_bill_trend_lead2,grocery_bill_trend_lead3,grocery_inflation_trend_lead0,grocery_inflation_trend_lead1,grocery_inflation_trend_lead2,grocery_inflation_trend_lead3,egg_prices_trend_lead0,egg_prices_trend_lead1,egg_prices_trend_lead2,egg_prices_trend_lead3,milk_price_trend_lead0,milk_price_trend_lead1,milk_price_trend_lead2,milk_price_trend_lead3,beef_prices_trend_lead0,beef_prices_trend_lead1,beef_prices_trend_lead2,beef_prices_trend_lead3,bread_price_trend_lead0,bread_price_trend_lead1,bread_price_trend_lead2,bread_price_trend_lead3,restaurant_prices_trend_lead0,restaurant_prices_trend_lead1,restaurant_prices_trend_lead2,restaurant_prices_trend_lead3,menu_prices_trend_lead0,menu_prices_trend_lead1,menu_prices_trend_lead2,menu_prices_trend_lead3,fast_food_prices_trend_lead0,fast_food_prices_trend_lead1,fast_food_prices_trend_lead2,fast_food_prices_trend_lead3,takeout_prices_trend_lead0,takeout_prices_trend_lead1,takeout_prices_trend_lead2,takeout_prices_trend_lead3,food_index_trend_lead0,food_index_trend_lead1,food_index_trend_lead2,food_index_trend_lead3
2022-10-31,297.979,0.5256037865063456,7.757261470809462,66.0,23.0,33.0,62.0,58.0,5.0,21.0,28.0,31.0,34.0,63.0,46.0,15.0,0.32706719783577365,0.5515247249069821,6.340296309929161,0.4265454225137466,8.205751582451759,0.07526954634839989,8.216255059541266,-0.04473484437697017,8.447778206754553,0.3878706077567129,8.235161744022502,0.9439954442911347,6.226591220771449,66.0,61.0,61.0,70.0,23.0,16.0,15.0,15.0,33.0,31.0,26.0,38.0,62.0,60.0,52.0,64.0,58.0,46.0,40.0,53.0,5.0,5.0,17.0,87.0,21.0,20.0,19.0,22.0,28.0,25.0,29.0,28.0,31.0,32.0,28.0,33.0,34.0,30.0,31.0,36.0,63.0,57.0,62.0,67.0,46.0,39.0,33.0,38.0,15.0,13.0,21.0,22.0,0.32706719783577365,0.11538375495254116,0.1021771375110804,1.0094778154606228
2022-11-30,298.708,0.24464811278648302,7.131380368978291,61.0,16.0,31.0,60.0,46.0,5.0,20.0,25.0,32.0,30.0,57.0,39.0,13.0,0.11538375495254116,0.33948398434380245,5.957648712766894,0.5256037865063456,7.757261470809462,0.4265454225137466,8.205751582451759,0.07526954634839989,8.216255059541266,0.9415001628653163,8.530051713089225,0.830295666261649,6.865559520296194,61.0,61.0,70.0,70.0,16.0,15.0,15.0,12.0,31.0,26.0,38.0,33.0,60.0,52.0,64.0,71.0,46.0,40.0,53.0,57.0,5.0,17.0,87.0,23.0,20.0,19.0,22.0,23.0,25.0,29.0,28.0,28.0,32.0,28.0,33.0,36.0,30.0,31.0,36.0,39.0,57.0,62.0,67.0,70.0,39.0,33.0,38.0,43.0,13.0,21.0,22.0,22.0,0.11538375495254116,0.1021771375110804,1.0094778154606228,0.6735195543992606
2022-12-31,298.808,0.03347750980888797,6.410831677385809,61.0,15.0,26.0,52.0,40.0,17.0,19.0,29.0,28.0,31.0,62.0,33.0,21.0,0.1021771375110804,0.05539412755906081,4.931348641757127,0.24464811278648302,7.131380368978291,0.5256037865063456,7.757261470809462,0.4265454225137466,8.205751582451759,1.2952327333770608,8.999298141923106,0.7108426821220482,7.159457345112474,61.0,70.0,70.0,77.0,15.0,15.0,12.0,12.0,26.0,38.0,33.0,30.0,52.0,64.0,71.0,72.0,40.0,53.0,57.0,40.0,17.0,87.0,23.0,10.0,19.0,22.0,23.0,21.0,29.0,28.0,28.0,32.0,28.0,33.0,36.0,34.0,31.0,36.0,39.0,34.0,62.0,67.0,70.0,71.0,33.0,38.0,43.0,43.0,21.0,22.0,22.0,20.0,0.1021771375110804,1.0094778154606228,0.6735195543992606,0.44055707382655385
2023-01-31,300.456,0.5515247249069821,6.340296309929161,70.0,15.0,38.0,64.0,53.0,87.0,22.0,28.0,33.0,36.0,67.0,38.0,22.0,1.0094778154606228,0.4027940313549472,4.946947488062325,0.03347750980888797,6.410831677385809,0.24464811278648302,7.131380368978291,0.5256037865063456,7.757261470809462,-0.04473484437697017,8.447778206754553,0.6182204083958309,7.578082463000535,70.0,70.0,77.0,75.0,15.0,12.0,12.0,15.0,38.0,33.0,30.0,30.0,64.0,71.0,72.0,67.0,53.0,57.0,40.0,39.0,87.0,23.0,10.0,7.0,22.0,23.0,21.0,22.0,28.0,28.0,32.0,25.0,33.0,36.0,34.0,31.0,36.0,39.0,34.0,37.0,67.0,70.0,71.0,71.0,38.0,43.0,43.0,42.0,22.0,22.0,20.0,24.0,1.0094778154606228,0.6735195543992606,0.44055707382655385,0.3413554445083306
2023-02-28,301.476,0.33948398434380245,5.957648712766894,70.0,12.0,33.0,71.0,57.0,23.0,23.0,28.0,36.0,39.0,70.0,43.0,22.0,0.6735195543992606,0.15122598709624846,4.125314539356473,0.5515247249069821,6.340296309929161,0.03347750980888797,6.410831677385809,0.24464811278648302,7.131380368978291,0.07526954634839989,8.216255059541266,0.7018425579205845,7.949220898953979,70.0,77.0,75.0,72.0,12.0,12.0,15.0,12.0,33.0,30.0,30.0,28.0,71.0,72.0,67.0,71.0,57.0,40.0,39.0,31.0,23.0,10.0,7.0,6.0,23.0,21.0,22.0,21.0,28.0,32.0,25.0,23.0,36.0,34.0,31.0,32.0,39.0,34.0,37.0,38.0,70.0,71.0,71.0,70.0,43.0,43.0,42.0,48.0,22.0,20.0,24.0,20.0,0.6735195543992606,0.44055707382655385,0.3413554445083306,0.326504448840848
2023-03-31,301.643,0.05539412755906081,4.931348641757127,77.0,12.0,30.0,72.0,40.0,10.0,21.0,32.0,34.0,34.0,71.0,43.0,20.0,0.44055707382655385,0.2581466193672721,3.0592533347792994,0.33948398434380245,5.957648712766894,0.5515247249069821,6.340296309929161,0.03347750980888797,6.410831677385809,0.4265454225137466,8.205751582451759,1.0340040418240992,8.540780148538584,77.0,75.0,72.0,81.0,12.0,15.0,12.0,12.0,30.0,30.0,28.0,24.0,72.0,67.0,71.0,57.0,40.0,39.0,31.0,29.0,10.0,7.0,6.0,4.0,21.0,22.0,21.0,18.0,32.0,25.0,23.0,27.0,34.0,31.0,32.0,26.0,34.0,37.0,38.0,42.0,71.0,71.0,70.0,77.0,43.0,42.0,48.0,43.0,20.0,24.0,20.0,19.0,0.44055707382655385,0.3413554445083306,0.326504448840848,0.15188727150482437
2023-04-30,302.858,0.4027940313549472,4.946947488062325,75.0,15.0,30.0,67.0,39.0,7.0,22.0,25.0,31.0,37.0,71.0,42.0,24.0,0.3413554445083306,0.16968158395787025,3.28032820234625,0.05539412755906081,4.931348641757127,0.33948398434380245,5.957648712766894,0.5515247249069821,6.340296309929161,0.5256037865063456,7.757261470809462,0.3878706077567129,8.235161744022502,75.0,72.0,81.0,79.0,15.0,12.0,12.0,16.0,30.0,28.0,24.0,26.0,67.0,71.0,57.0,54.0,39.0,31.0,29.0,25.0,7.0,6.0,4.0,3.0,22.0,21.0,18.0,18.0,25.0,23.0,27.0,26.0,31.0,32.0,26.0,25.0,37.0,38.0,42.0,41.0,71.0,70.0,77.0,78.0,42.0,48.0,43.0,41.0,24.0,20.0,19.0,23.0,0.3413554445083306,0.326504448840848,0.15188727150482437,0.10016967884318363
2023-05-31,303.316,0.15122598709624846,4.125314539356473,72.0,12.0,28.0,71.0,31.0,6.0,21.0,23.0,32.0,38.0,70.0,48.0,20.0,0.326504448840848,0.49997537875678955,3.7186358677607556,0.4027940313549472,4.946947488062325,0.05539412755906081,4.931348641757127,0.33948398434380245,5.957648712766894,0.24464811278648302,7.131380368978291,0.9415001628653163,8.530051713089225,72.0,81.0,79.0,73.0,12.0,12.0,16.0,16.0,28.0,24.0,26.0,26.0,71.0,57.0,54.0,62.0,31.0,29.0,25.0,33.0,6.0,4.0,3.0,3.0,21.0,18.0,18.0,18.0,23.0,27.0,26.0,25.0,32.0,26.0,25.0,26.0,38.0,42.0,41.0,41.0,70.0,77.0,78.0,71.0,48.0,43.0,41.0,39.0,20.0,19.0,23.0,23.0,0.326504448840848,0.15188727150482437,0.10016967884318363,0.15207387955541413
2023-06-30,304.099,0.2581466193672721,3.0592533347792994,81.0,12.0,24.0,57.0,29.0,4.0,18.0,27.0,26.0,42.0,77.0,43.0,19.0,0.15188727150482437,0.4037394900339164,3.6950823322234427,0.15122598709624846,4.125314539356473,0.4027940313549472,4.946947488062325,0.05539412755906081,4.931348641757127,0.03347750980888797,6.410831677385809,1.2952327333770608,8.999298141923106,81.0,79.0,73.0,66.0,12.0,16.0,16.0,16.0,24.0,26.0,26.0,32.0,57.0,54.0,62.0,65.0,29.0,25.0,33.0,40.0,4.0,3.0,3.0,3.0,18.0,18.0,18.0,21.0,27.0,26.0,25.0,27.0,26.0,25.0,26.0,32.0,42.0,41.0,41.0,39.0,77.0,78.0,71.0,73.0,43.0,41.0,39.0,48.0,19.0,23.0,23.0,26.0,0.15188727150482437,0.10016967884318363,0.15207387955541413,0.3980466053483597
2023-07-31,304.615,0.16968158395787025,3.28032820234625,79.0,16.0,26.0,54.0,25.0,3.0,18.0,26.0,25.0,41.0,78.0,41.0,23.0,0.10016967884318363,0.09076890042749586,3.2465375076767167,0.2581466193672721,3.0592533347792994,0.15122598709624846,4.125314539356473,0.4027940313549472,4.946947488062325,0.5515247249069821,6.340296309929161,-0.04473484437697017,8.447778206754553,79.0,73.0,66.0,60.0,16.0,16.0,16.0,13.0,26.0,26.0,32.0,29.0,54.0,62.0,65.0,64.0,25.0,33.0,40.0,48.0,3.0,3.0,3.0,3.0,18.0,18.0,21.0,20.0,26.0,25.0,27.0,29.0,25.0,26.0,32.0,33.0,41.0,41.0,39.0,41.0,78.0,71.0,73.0,74.0,41.0,39.0,48.0,45.0,23.0,23.0,26.0,32.0,0.10016967884318363,0.15207387955541413,0.3980466053483597,0.44622264062290357
2023-08-31,306.138,0.49997537875678955,3.7186358677607556,73.0,16.0,26.0,62.0,33.0,3.0,18.0,25.0,26.0,41.0,71.0,39.0,23.0,0.15207387955541413,0.14106802143973862,3.139855644977696,0.16968158395787025,3.28032820234625,0.2581466193672721,3.0592533347792994,0.15122598709624846,4.125314539356473,0.33948398434380245,5.957648712766894,0.07526954634839989,8.216255059541266,73.0,66.0,60.0,59.0,16.0,16.0,13.0,13.0,26.0,32.0,29.0,36.0,62.0,65.0,64.0,65.0,33.0,40.0,48.0,42.0,3.0,3.0,3.0,4.0,18.0,21.0,20.0,22.0,25.0,27.0,29.0,25.0,26.0,32.0,33.0,33.0,41.0,39.0,41.0,43.0,71.0,73.0,74.0,72.0,39.0,48.0,45.0,43.0,23.0,26.0,32.0,43.0,0.15207387955541413,0.3980466053483597,0.44622264062290357,0.5121732052449688
2023-09-30,307.374,0.4037394900339164,3.6950823322234427,66.0,16.0,32.0,65.0,40.0,3.0,21.0,27.0,32.0,39.0,73.0,48.0,26.0,0.3980466053483597,0.21033019893732519,3.322200208829762,0.49997537875678955,3.7186358677607556,0.16968158395787025,3.28032820234625,0.2581466193672721,3.0592533347792994,0.05539412755906081,4.931348641757127,0.4265454225137466,8.205751582451759,66.0,60.0,59.0,56.0,16.0,13.0,13.0,12.0,32.0,29.0,36.0,35.0,65.0,64.0,65.0,79.0,40.0,48.0,42.0,54.0,3.0,3.0,4.0,4.0,21.0,20.0,22.0,20.0,27.0,29.0,25.0,30.0,32.0,33.0,33.0,32.0,39.0,41.0,43.0,42.0,73.0,74.0,72.0,81.0,48.0,45.0,43.0,44.0,26.0,32.0,43.0,55.0,0.3980466053483597,0.44622264062290357,0.5121732052449688,0.7454438381141304
2023-10-31,307.653,0.09076890042749586,3.2465375076767167,60.0,13.0,29.0,64.0,48.0,3.0,20.0,29.0,33.0,41.0,74.0,45.0,32.0,0.44622264062290357,0.34301261599751776,3.1079425939238847,0.4037394900339164,3.6950823322234427,0.49997537875678955,3.7186358677607556,0.16968158395787025,3.28032820234625,0.4027940313549472,4.946947488062325,0.5256037865063456,7.757261470809462,60.0,59.0,56.0,66.0,13.0,13.0,12.0,10.0,29.0,36.0,35.0,31.0,64.0,65.0,79.0,84.0,48.0,42.0,54.0,44.0,3.0,4.0,4.0,4.0,20.0,22.0,20.0,21.0,29.0,25.0,30.0,26.0,33.0,33.0,32.0,33.0,41.0,43.0,42.0,41.0,74.0,72.0,81.0,74.0,45.0,43.0,44.0,39.0,32.0,43.0,55.0,38.0,0.44622264062290357,0.5121732052449688,0.7454438381141304,0.5705402714808705
2023-11-30,308.087,0.14106802143973862,3.139855644977696,59.0,13.0,36.0,65.0,42.0,4.0,22.0,25.0,33.0,43.0,72.0,43.0,43.0,0.5121732052449688,0.3963924414288167,3.16642120765831,0.09076890042749586,3.2465375076767167,0.4037394900339164,3.6950823322234427,0.49997537875678955,3.7186358677607556,0.15122598709624846,4.125314539356473,0.24464811278648302,7.131380368978291,59.0,56.0,66.0,64.0,13.0,12.0,10.0,10.0,36.0,35.0,31.0,40.0,65.0,79.0,84.0,96.0,42.0,54.0,44.0,52.0,4.0,4.0,4.0,7.0,22.0,20.0,21.0,24.0,25.0,30.0,26.0,33.0,33.0,32.0,33.0,38.0,43.0,42.0,41.0,42.0,72.0,81.0,74.0,76.0,43.0,44.0,39.0,58.0,43.0,55.0,38.0,38.0,0.5121732052449688,0.7454438381141304,0.5705402714808705,1.036274334668502
2023-12-31,308.735,0.21033019893732519,3.322200208829762,56.0,12.0,35.0,79.0,54.0,4.0,20.0,30.0,32.0,42.0,81.0,44.0,55.0,0.7454438381141304,0.34884992058441533,3.4690014354717524,0.14106802143973862,3.139855644977696,0.09076890042749586,3.2465375076767167,0.4037394900339164,3.6950823322234427,0.2581466193672721,3.0592533347792994,0.03347750980888797,6.410831677385809,56.0,66.0,64.0,63.0,12.0,10.0,10.0,12.0,35.0,31.0,40.0,38.0,79.0,84.0,96.0,81.0,54.0,44.0,52.0,62.0,4.0,4.0,7.0,5.0,20.0,21.0,24.0,22.0,30.0,26.0,33.0,36.0,32.0,33.0,38.0,32.0,42.0,41.0,42.0,41.0,81.0,74.0,76.0,76.0,44.0,39.0,58.0,64.0,55.0,38.0,38.0,44.0,0.7454438381141304,0.5705402714808705,1.036274334668502,0.9386328433647755
2024-01-31,309.794,0.34301261599751776,3.1079425939238847,66.0,10.0,31.0,84.0,44.0,4.0,21.0,26.0,33.0,41.0,74.0,39.0,38.0,0.5705402714808705,0.2912462713108077,3.3540471111874304,0.21033019893732519,3.322200208829762,0.14106802143973862,3.139855644977696,0.09076890042749586,3.2465375076767167,0.16968158395787025,3.28032820234625,0.5515247249069821,6.340296309929161,66.0,64.0,63.0,66.0,10.0,10.0,12.0,15.0,31.0,40.0,38.0,39.0,84.0,96.0,81.0,83.0,44.0,52.0,62.0,67.0,4.0,7.0,5.0,5.0,21.0,24.0,22.0,22.0,26.0,33.0,36.0,28.0,33.0,38.0,32.0,33.0,41.0,42.0,41.0,40.0,74.0,76.0,76.0,74.0,39.0,58.0,64.0,82.0,38.0,38.0,44.0,44.0,0.5705402714808705,1.036274334668502,0.9386328433647755,1.0144879262501272
2024-02-29,311.022,0.3963924414288167,3.16642120765831,64.0,10.0,40.0,96.0,52.0,7.0,24.0,33.0,38.0,42.0,76.0,58.0,38.0,1.036274334668502,0.03961458839163434,3.238866396761142,0.34301261599751776,3.1079425939238847,0.21033019893732519,3.322200208829762,0.14106802143973862,3.139855644977696,0.49997537875678955,3.7186358677607556,0.33948398434380245,5.957648712766894,64.0,63.0,66.0,65.0,10.0,12.0,15.0,10.0,40.0,38.0,39.0,38.0,96.0,81.0,83.0,85.0,52.0,62.0,67.0,56.0,7.0,5.0,5.0,3.0,24.0,22.0,22.0,22.0,33.0,36.0,28.0,25.0,38.0,32.0,33.0,32.0,42.0,41.0,40.0,46.0,76.0,76.0,74.0,76.0,58.0,64.0,82.0,100.0,38.0,44.0,44.0,82.0,1.036274334668502,0.9386328433647755,1.0144879262501272,1.254869776635141
2024-03-31,312.107,0.34884992058441533,3.4690014354717524,63.0,12.0,38.0,81.0,62.0,5.0,22.0,36.0,32.0,41.0,76.0,64.0,44.0,0.9386328433647755,-0.0028741138149102063,2.9700853998204435,0.3963924414288167,3.16642120765831,0.34301261599751776,3.1079425939238847,0.21033019893732519,3.322200208829762,0.4037394900339164,3.6950823322234427,0.05539412755906081,4.931348641757127,63.0,66.0,65.0,73.0,12.0,15.0,10.0,10.0,38.0,39.0,38.0,36.0,81.0,83.0,85.0,60.0,62.0,67.0,56.0,43.0,5.0,5.0,3.0,3.0,22.0,22.0,22.0,20.0,36.0,28.0,25.0,24.0,32.0,33.0,32.0,30.0,41.0,40.0,46.0,46.0,76.0,74.0,76.0,81.0,64.0,82.0,100.0,48.0,44.0,44.0,82.0,89.0,0.9386328433647755,1.0144879262501272,1.254869776635141,0.6909059829461438
2024-04-30,313.016,0.2912462713108077,3.3540471111874304,66.0,15.0,39.0,83.0,67.0,5.0,22.0,28.0,33.0,40.0,74.0,82.0,44.0,1.0144879262501272,0.1389194937581939,2.9384633061405374,0.34884992058441533,3.4690014354717524,0.3963924414288167,3.16642120765831,0.34301261599751776,3.1079425939238847,0.09076890042749586,3.2465375076767167,0.4027940313549472,4.946947488062325,66.0,65.0,73.0,69.0,15.0,10.0,10.0,11.0,39.0,38.0,36.0,35.0,83.0,85.0,60.0,60.0,67.0,56.0,43.0,59.0,5.0,3.0,3.0,3.0,22.0,22.0,20.0,18.0,28.0,25.0,24.0,24.0,33.0,32.0,30.0,25.0,40.0,46.0,46.0,44.0,74.0,76.0,81.0,80.0,82.0,100.0,48.0,42.0,44.0,82.0,89.0,79.0,1.0144879262501272,1.254869776635141,0.6909059829461438,0.5823266897854997
2024-05-31,313.14,0.03961458839163434,3.238866396761142,65.0,10.0,38.0,85.0,56.0,3.0,22.0,25.0,32.0,46.0,76.0,100.0,82.0,1.254869776635141,0.1801853517281904,2.6109140322338353,0.2912462713108077,3.3540471111874304,0.34884992058441533,3.4690014354717524,0.3963924414288167,3.16642120765831,0.14106802143973862,3.139855644977696,0.15122598709624846,4.125314539356473,65.0,73.0,69.0,64.0,10.0,10.0,11.0,10.0,38.0,36.0,35.0,58.0,85.0,60.0,60.0,64.0,56.0,43.0,59.0,76.0,3.0,3.0,3.0,5.0,22.0,20.0,18.0,19.0,25.0,24.0,24.0,27.0,32.0,30.0,25.0,30.0,46.0,46.0,44.0,46.0,76.0,81.0,80.0,81.0,100.0,48.0,42.0,42.0,82.0,89.0,79.0,84.0,1.254869776635141,0.6909059829461438,0.5823266897854997,0.9587261503541797
2024-06-30,313.131,-0.0028741138149102063,2.9700853998204435,73.0,10.0,36.0,60.0,43.0,3.0,20.0,24.0,30.0,46.0,81.0,48.0,89.0,0.6909059829461438,0.22920373984103293,2.432541464144644,0.03961458839163434,3.238866396761142,0.2912462713108077,3.3540471111874304,0.34884992058441533,3.4690014354717524,0.21033019893732519,3.322200208829762,0.2581466193672721,3.0592533347792994,73.0,69.0,64.0,58.0,10.0,11.0,10.0,11.0,36.0,35.0,58.0,60.0,60.0,60.0,64.0,70.0,43.0,59.0,76.0,98.0,3.0,3.0,5.0,12.0,20.0,18.0,19.0,23.0,24.0,24.0,27.0,31.0,30.0,25.0,30.0,35.0,46.0,44.0,46.0,44.0,81.0,80.0,81.0,75.0,48.0,42.0,42.0,53.0,89.0,79.0,84.0,96.0,0.6909059829461438,0.5823266897854997,0.9587261503541797,1.3496658111807422
2024-07-31,313.566,0.1389194937581939,2.9384633061405374,69.0,11.0,35.0,60.0,59.0,3.0,18.0,24.0,25.0,44.0,80.0,42.0,79.0,0.5823266897854997,0.2264563237849071,2.5714034967967203,-0.0028741138149102063,2.9700853998204435,0.03961458839163434,3.238866396761142,0.2912462713108077,3.3540471111874304,0.34301261599751776,3.1079425939238847,0.16968158395787025,3.28032820234625,69.0,64.0,58.0,57.0,11.0,10.0,11.0,10.0,35.0,58.0,60.0,48.0,60.0,64.0,70.0,68.0,59.0,76.0,98.0,58.0,3.0,5.0,12.0,4.0,18.0,19.0,23.0,22.0,24.0,27.0,31.0,27.0,25.0,30.0,35.0,34.0,44.0,46.0,44.0,41.0,80.0,81.0,75.0,76.0,42.0,42.0,53.0,43.0,79.0,84.0,96.0,81.0,0.5823266897854997,0.9587261503541797,1.3496658111807422,0.8454765956719054
2024-08-31,314.131,0.1801853517281904,2.6109140322338353,64.0,10.0,58.0,64.0,76.0,5.0,19.0,27.0,30.0,46.0,81.0,42.0,84.0,0.9587261503541797,0.2804502414724075,2.7141684004842848,0.1389194937581939,2.9384633061405374,-0.0028741138149102063,2.9700853998204435,0.03961458839163434,3.238866396761142,0.3963924414288167,3.16642120765831,0.49997537875678955,3.7186358677607556,64.0,58.0,57.0,54.0,10.0,11.0,10.0,10.0,58.0,60.0,48.0,67.0,64.0,70.0,68.0,70.0,76.0,98.0,58.0,62.0,5.0,12.0,4.0,7.0,19.0,23.0,22.0,26.0,27.0,31.0,27.0,26.0,30.0,35.0,34.0,39.0,46.0,44.0,41.0,41.0,81.0,75.0,76.0,74.0,42.0,53.0,43.0,42.0,84.0,96.0,81.0,60.0,0.9587261503541797,1.3496658111807422,0.8454765956719054,0.9989484348976615
2024-09-30,314.851,0.22920373984103293,2.432541464144644,58.0,11.0,60.0,70.0,98.0,12.0,23.0,31.0,35.0,44.0,75.0,53.0,96.0,1.3496658111807422,0.36467171645351293,2.872366268806581,0.1801853517281904,2.6109140322338353,0.1389194937581939,2.9384633061405374,-0.0028741138149102063,2.9700853998204435,0.34884992058441533,3.4690014354717524,0.4037394900339164,3.6950823322234427,58.0,57.0,54.0,54.0,11.0,10.0,10.0,8.0,60.0,48.0,67.0,85.0,70.0,68.0,70.0,68.0,98.0,58.0,62.0,36.0,12.0,4.0,7.0,11.0,23.0,22.0,26.0,24.0,31.0,27.0,26.0,28.0,35.0,34.0,39.0,36.0,44.0,41.0,41.0,44.0,75.0,76.0,74.0,75.0,53.0,43.0,42.0,36.0,96.0,81.0,60.0,63.0,1.3496658111807422,0.8454765956719054,0.9989484348976615,0.997478318561969
2024-10-31,315.564,0.2264563237849071,2.5714034967967203,57.0,10.0,48.0,68.0,58.0,4.0,22.0,27.0,34.0,41.0,76.0,43.0,81.0,0.8454765956719054,0.46693513600313263,2.999412512831112,0.22920373984103293,2.432541464144644,0.1801853517281904,2.6109140322338353,0.1389194937581939,2.9384633061405374,0.2912462713108077,3.3540471111874304,0.09076890042749586,3.2465375076767167,57.0,54.0,54.0,61.0,10.0,10.0,8.0,9.0,48.0,67.0,85.0,100.0,68.0,70.0,68.0,90.0,58.0,62.0,36.0,49.0,4.0,7.0,11.0,54.0,22.0,26.0,24.0,25.0,27.0,26.0,28.0,31.0,34.0,39.0,36.0,42.0,41.0,41.0,44.0,43.0,76.0,74.0,75.0,70.0,43.0,42.0,36.0,41.0,81.0,60.0,63.0,49.0,0.8454765956719054,0.9989484348976615,0.997478318561969,1.6606236970209667
2024-11-30,316.449,0.2804502414724075,2.7141684004842848,54.0,10.0,67.0,70.0,62.0,7.0,26.0,26.0,39.0,41.0,74.0,42.0,60.0,0.9989484348976615,0.2159292479143371,2.8142703731568686,0.2264563237849071,2.5714034967967203,0.22920373984103293,2.432541464144644,0.1801853517281904,2.6109140322338353,0.03961458839163434,3.238866396761142,0.14106802143973862,3.139855644977696,54.0,54.0,61.0,60.0,10.0,8.0,9.0,10.0,67.0,85.0,100.0,91.0,70.0,68.0,90.0,81.0,62.0,36.0,49.0,64.0,7.0,11.0,54.0,89.0,26.0,24.0,25.0,27.0,26.0,28.0,31.0,41.0,39.0,36.0,42.0,42.0,41.0,44.0,43.0,47.0,74.0,75.0,70.0,76.0,42.0,36.0,41.0,45.0,60.0,63.0,49.0,62.0,0.9989484348976615,0.997478318561969,1.6606236970209667,2.101446782532576
2024-12-31,317.603,0.36467171645351293,2.872366268806581,54.0,8.0,85.0,68.0,36.0,11.0,24.0,28.0,36.0,44.0,75.0,36.0,63.0,0.997478318561969,-0.05003518098661841,2.4055852640280317,0.2804502414724075,2.7141684004842848,0.2264563237849071,2.5714034967967203,0.22920373984103293,2.432541464144644,-0.0028741138149102063,2.9700853998204435,0.21033019893732519,3.322200208829762,54.0,61.0,60.0,69.0,8.0,9.0,10.0,11.0,85.0,100.0,91.0,64.0,68.0,90.0,81.0,82.0,36.0,49.0,64.0,39.0,11.0,54.0,89.0,100.0,24.0,25.0,27.0,25.0,28.0,31.0,41.0,40.0,36.0,42.0,42.0,40.0,44.0,43.0,47.0,46.0,75.0,70.0,76.0,81.0,36.0,41.0,45.0,48.0,63.0,49.0,62.0,80.0,0.997478318561969,1.6606236970209667,2.101446782532576,1.9774332793882505
2025-01-31,319.086,0.46693513600313263,2.999412512831112,61.0,9.0,100.0,90.0,49.0,54.0,25.0,31.0,42.0,43.0,70.0,41.0,49.0,1.6606236970209667,0.2208907591946696,2.3337465177498906,0.36467171645351293,2.872366268806581,0.2804502414724075,2.7141684004842848,0.2264563237849071,2.5714034967967203,0.1389194937581939,2.9384633061405374,0.34301261599751776,3.1079425939238847,61.0,60.0,69.0,61.0,9.0,10.0,11.0,11.0,100.0,91.0,64.0,68.0,90.0,81.0,82.0,86.0,49.0,64.0,39.0,57.0,54.0,89.0,100.0,51.0,25.0,27.0,25.0,26.0,31.0,41.0,40.0,37.0,42.0,42.0,40.0,38.0,43.0,47.0,46.0,45.0,70.0,76.0,81.0,78.0,41.0,45.0,48.0,47.0,49.0,62.0,80.0,76.0,1.6606236970209667,2.101446782532576,1.9774332793882505,1.6608345888401865
2025-02-28,319.775,0.2159292479143371,2.8142703731568686,60.0,10.0,91.0,81.0,64.0,89.0,27.0,41.0,42.0,47.0,76.0,45.0,62.0,2.101446782532576,0.08085639093282637,2.3759340869898393,0.46693513600313263,2.999412512831112,0.36467171645351293,2.872366268806581,0.2804502414724075,2.7141684004842848,0.1801853517281904,2.6109140322338353,0.3963924414288167,3.16642120765831,60.0,69.0,61.0,67.0,10.0,11.0,11.0,12.0,91.0,64.0,68.0,52.0,81.0,82.0,86.0,83.0,64.0,39.0,57.0,36.0,89.0,100.0,51.0,20.0,27.0,25.0,26.0,27.0,41.0,40.0,37.0,35.0,42.0,40.0,38.0,37.0,47.0,46.0,45.0,50.0,76.0,81.0,78.0,80.0,45.0,48.0,47.0,44.0,62.0,80.0,76.0,64.0,2.101446782532576,1.9774332793882505,1.6608345888401865,1.1980280677544657
